loc_pi,bedrooms,bathrooms,size_density_idx,furnishing,dist_to_airport,luxury_score,class_luxury_premium,loc_price_volatility,loc_std_dev,condition,is_elite_tier,log_price
8.987196820661973,2,2,2.0,1,8.201748750528372,5,8.85366542803745,1.4919694614669012,1.001269599152879,,0,10.256325143243606
8.411832675758411,1,1,1.0,1,8.948028942841987,0,-16.012735135300492,1.163150809805681,0.8451507854755413,0.0,0,7.313220387090301
8.006367567650246,1,1,1.0,0,9.006657315819377,0,-8.006367567650246,0.7996937882903001,0.7473039579811681,0.0,0,7.090076835776092
7.824046010856292,1,1,1.0,1,12.209119301191969,4,26.56099628411235,0.8556661100577205,0.7247259830711019,,0,7.495541943884256
8.160518247477505,1,1,1.0,0,16.762470053297246,0,-8.006367567650246,1.0296194171811583,0.7853375082681692,0.0,0,6.551080335043404
8.160518247477505,2,2,2.0,1,16.762470053297246,4,24.01910270295074,1.0296194171811583,0.7853375082681692,,0,8.294049640102028
10.735308535759934,4,4,4.0,2,3.4300796899389963,8,50.69378632063696,0.6014477628175428,0.5067603052978433,0.0,1,10.959540226785442
7.7601293251013495,1,1,1.0,0,16.628624802452517,0,0.0,0.6346360893421812,0.8961132400201863,,0,6.907755278982137
7.090076835776092,2,2,2.0,0,29.747869189781944,1,7.313220387090301,0.7576857016975165,0.7191172337510509,0.0,0,7.170119543449628
8.411832675758411,2,2,2.0,0,8.948028942841987,0,-16.012735135300492,1.163150809805681,0.8451507854755413,0.0,0,8.006367567650246
8.006367567650246,2,2,2.0,0,9.006657315819377,2,8.006367567650246,0.7996937882903001,0.7473039579811681,,0,8.517193191416238
7.600902459542082,1,1,1.0,1,23.98554285627474,0,-7.313220387090301,1.203972804325936,0.8849685454831262,0.0,0,8.294049640102028
9.047821442478408,5,6,10.0,1,6.134158163561489,4,17.7073308560749,1.5040773967762746,0.9529731993428504,,0,10.025705185260378
8.294049640102028,4,4,8.0,0,7.214692203502283,0,-7.90100705199242,1.8135699178391942,1.1794491941687588,0.0,0,9.95227771670556
8.294049640102028,2,3,2.0,0,18.251946167302695,0,-8.517193191416238,1.163150809805681,0.9710726826573478,,0,7.824046010856292
8.294049640102028,2,3,2.0,0,7.214692203502283,0,-7.90100705199242,1.8135699178391942,1.1794491941687588,,0,7.824046010856292
8.294049640102028,5,5,10.0,1,18.251946167302695,0,-8.517193191416238,1.163150809805681,0.9710726826573478,0.0,0,9.210340371976184
8.948975607841776,2,2,2.0,1,9.081510911041043,0,-30.416271792382176,1.1105788137607053,0.9046954914225749,,0,9.21024036697585
8.85366542803745,4,4,8.0,0,5.6705191984462004,3,8.517193191416238,1.2683908262507373,0.9113436157205355,,0,9.711115659888671
9.546812608597396,2,2,2.0,2,3.4661836133356143,5,17.7073308560749,1.3121863889661682,0.9491452707032463,,0,10.12482948190371
7.54822220171317,1,1,1.0,1,17.94359589245081,0,0.0,1.203972804325936,1.084311053038889,0.0,0,7.090076835776092
9.29647598244641,2,3,2.0,2,7.680060817176273,0,-17.7073308560749,0.9526590645465998,0.9517219195824178,,0,9.487972108574462
7.824046010856292,2,2,2.0,1,12.209119301191969,0,-8.85366542803745,0.8556661100577205,0.7247259830711019,,0,7.313220387090301
7.824046010856292,2,2,2.0,1,12.209119301191969,4,26.56099628411235,0.8556661100577205,0.7247259830711019,,0,7.90100705199242
9.546812608597396,2,2,2.0,2,3.4661836133356143,0,-26.56099628411235,1.3121863889661682,0.9491452707032463,0.0,0,9.955130785687967
7.600902459542082,4,4,4.0,1,23.98554285627474,1,0.0,1.203972804325936,0.8849685454831262,,0,7.495541943884256
9.047821442478408,3,3,6.0,0,6.134158163561489,3,8.85366542803745,1.5040773967762746,0.9529731993428504,0.0,0,9.615805480084347
8.242756345714477,1,1,1.0,1,7.612559690079143,2,8.85366542803745,1.863218433210199,1.1012278022597888,,0,7.600902459542082
8.987196820661973,3,3,6.0,2,8.201748750528372,5,8.85366542803745,1.4919694614669012,1.001269599152879,,0,9.798127036878302
8.13487160028373,3,3,6.0,0,13.677237664653655,0,0.0,0.7992277078224239,0.8204087123786725,0.0,0,8.411832675758411
9.047821442478408,1,1,1.0,0,6.134158163561489,0,-17.7073308560749,1.5040773967762746,0.9529731993428504,0.0,0,7.495541943884256
8.294049640102028,1,1,1.0,0,7.214692203502283,1,0.0,1.8135699178391942,1.1794491941687588,,0,6.907755278982137
9.546812608597396,5,5,10.0,2,3.4661836133356143,5,17.7073308560749,1.3121863889661682,0.9491452707032463,,0,10.645424897265505
8.242756345714477,1,1,1.0,0,7.612559690079143,0,-8.85366542803745,1.863218433210199,1.1012278022597888,0.0,0,7.600902459542082
8.85366542803745,2,3,2.0,2,5.6705191984462004,8,51.103159148497426,1.2683908262507373,0.9113436157205355,,1,9.8193447844237
8.006367567650246,3,2,3.0,1,9.006657315819377,2,8.006367567650246,0.7996937882903001,0.7473039579811681,0.0,0,8.294049640102028
7.824046010856292,2,2,2.0,0,10.013256130973748,0,0.0,0.9162907318741551,1.158367872717408,,0,7.824046010856292
8.160518247477505,3,3,6.0,1,16.762470053297246,0,-8.006367567650246,1.0296194171811583,0.7853375082681692,0.0,0,8.411832675758411
8.294049640102028,2,2,2.0,1,18.251946167302695,0,-8.517193191416238,1.163150809805681,0.9710726826573478,,0,7.408530566894626
8.85366542803745,4,3,4.0,2,5.6705191984462004,2,0.0,1.2683908262507373,0.9113436157205355,1.0,0,7.2078598714324755
10.742782938097337,4,4,8.0,2,4.133671694182304,2,-10.138757264127392,0.5432945067644255,0.6429751530884334,,0,10.682812429337126
8.294049640102028,4,4,8.0,2,7.214692203502283,8,55.30704936394694,1.8135699178391942,1.1794491941687588,0.0,1,10.714417768752456
10.232765420431292,3,3,3.0,2,2.2206697085304343,8,50.69378632063696,1.1355839794990192,0.8679067734982703,0.0,1,10.787255092704724
8.160518247477505,4,5,8.0,0,16.762470053297246,0,-8.006367567650246,1.0296194171811583,0.7853375082681692,,0,8.85366542803745
9.546812608597396,3,4,3.0,0,3.4661836133356143,3,0.0,1.3121863889661682,0.9491452707032463,,0,9.72913416539135
10.232765420431292,2,3,2.0,0,2.2206697085304343,2,-10.138757264127392,1.1355839794990192,0.8679067734982703,,0,8.294049640102028
